单证员,交通/运输/物流,广东万纬冷链物流有限公司,大专,5.5-7千,1年,广州
初高理科老师,教育/培训/院校,广州清大锐思教育咨询有限公司,本科,8千-1.6万,3-4年,广州
大区经理,家居/室内设计/装潢,广州奥舒普门窗有限公司,本科,7千-1万,2年,广州
水电维修工,通信/电信运营、增值服务,广州尚航信息科技股份有限公司,中技/中专,4-6千,1年,无锡
收入会计,快速消费品(食品、饮料、化妆品),广州鹰金钱食品集团有限公司,大专,3.7-4.5千·13薪,1年,广州
电话销售专员（五险双休+奖金+提成,会计/审计,云南誉钧财税管理有限公司,大专,3-6千,1年,昆明
手啤机长,印刷/包装/造纸,广东高义包装科技股份有限公司,,6.8-7千,2年,东莞
葡萄酒门店营业员,批发/零售,爱诺特卡酒业贸易（上海）有限公司,中技/中专,6-8千·13薪,1年,杭州
应用开发工程师,电子技术/半导体/集成电路,博思发科技（深圳）有限公司,本科,1.5-2万,5-7年,深圳
核算会计,会计/审计,云南誉钧财税管理有限公司,大专,5千-1万,2年,昆明
项目招引专员岗,多元化业务集团公司,资阳发展投资集团有限公司,本科,7-10万/年,1年,资阳
海外产品经理,专业服务(咨询、人力资源、财会),徐州联仕方达人力资源有限公司,本科,25-30万/年,3-4年,徐州
亚马逊运营助理（精品）,互联网/电子商务,深圳市伟跃科技有限公司,本科,6-8千·13薪,1年,深圳
外贸专员,贸易/进出口,武汉晨之昊露咨询服务有限公司,大专,4.5-9千,3-4年,武汉
材料金相组织分析技术工程师,航天/航空,西安特飞检测技术研究院有限公司,硕士,6.5-7.5千,3-4年,西安
商务专员,建筑/建材/工程,湖北垚丰建设工程咨询有限公司,大专,6-8千,3-4年,武汉
资深产品经理（硬件）,计算机软件,上海威强电工业电脑有限公司,本科,1.5-2.5万·14薪,5-7年,上海
材料测试工程师,计算机软件,武汉佰钧成技术有限责任公司,本科,8千-1.3万,2年,深圳
行政专员,酒店/旅游,广州广之旅国际旅行社股份有限公司,本科,7千-1.2万,3-4年,广州
会计文员,建筑/建材/工程,中扬建设集团有限公司,大专,5-7千,2年,深圳
大客户销售工程师（长沙）,计算机软件,上海威强电工业电脑有限公司,大专,7千-1.2万,2年,长沙
项目经理（车载）,计算机硬件,深圳市凌度汽车电子有限公司,大专,1.5-2.2万,5-7年,深圳
绿化主管,物业管理/商业中心,深圳市万厦世纪物业管理有限公司,中技/中专,5-7千,2年,深圳
电商运营专员,快速消费品(食品、饮料、化妆品),长沙金果百货有限责任公司,大专,4.5-6千·13薪,1年,长沙
Information Security,金融/投资/证券,枫国宏利信息科技服务（成都）有限公司,本科,1.2-1.8万,5-7年,成都
跨境财务BP,计算机硬件,深圳市凌度汽车电子有限公司,本科,1-1.3万,3-4年,深圳
电气工程师,仪器仪表/工业自动化,杭州海兴电力科技股份有限公司,本科,1.2-1.5万·13薪,5-7年,南京
单证员,交通/运输/物流,广东万纬冷链物流有限公司,大专,5.5-7千,1年,广州
厨工,石油/化工/矿产/地质,惠州市安品新材料有限公司,初中及以下,3.5-4.5千,1年,惠州
初高理科老师,教育/培训/院校,广州清大锐思教育咨询有限公司,本科,8千-1.6万,3-4年,广州
安全管理员,快速消费品(食品、饮料、化妆品),必优食品科技（江苏）有限公司,中技/中专,5-7千·13薪,2年,常熟
海珠番禺区助理业务代表-理货员,快速消费品(食品、饮料、化妆品),广州市天泷食品有限公司,初中及以下,3-5千,2年,广州
工厂负责人,交通/运输/物流,重庆共一集团有限公司,大专,9千-1.2万,5-7年,广安
通号维修工程师（主信号方向）-北京-00052,交通/运输/物流,北京京港地铁有限公司,大专,1-1.5万,5-7年,北京
结构设计助理工程师,汽车零配件,南京睿行智车科技有限责任公司,本科,6-9千,2年,南京
招生老师,教育/培训/院校,广州市黄埔区韶华幼儿园有限公司,本科,8-9千,1年,广州
MES网络管理员,汽车零配件,杭州人人集团有限公司,大专,8-15万/年,3-4年,湖州
资产工程师-北京-01137,交通/运输/物流,北京京港地铁有限公司,本科,1-1.2万,5-7年,北京
业务助理,电子技术/半导体/集成电路,吴江市东江精密五金电子有限公司,中技/中专,4.5-6千,2年,苏州
大湾区销售经理,快速消费品(食品、饮料、化妆品),广州市天泷食品有限公司,高中,6千-1万,3-4年,广州
工程资料员（四川自贡）,贸易/进出口,四川宏森越科技有限公司,大专,5-8千,2年,自贡
预处理操作工,环保,深圳市利赛环保科技有限公司,高中,5.5-7千,2年,深圳
3D建模设计师,服装/纺织/皮革,广州市路望皮具制品有限公司,大专,5千-1万,1年,广州
广州销售代表,快速消费品(食品、饮料、化妆品),广州市天泷食品有限公司,高中,5-8千,1年,广州
业务经理,环保,湖南迈哈特环保科技有限公司,大专,4-8千,3-4年,长沙
开发报建专员,建筑/建材/工程,深圳市金信联投资有限公司,大专,8千-1.2万,2年,深圳
焊工,机械/设备/重工,湖南星宇龙机械有限公司,,7.5千-1.2万,1年,长沙
青岛市南写字楼高工资管住招保洁,物业管理/商业中心,北京三和晨光物业管理有限公司,,2.6-4.2千,无需经验,青岛
销售总监,医疗设备/器械,云南昆药医疗器械有限公司,大专,15-20万/年,5-7年,昆明
物业客服管家,物业管理/商业中心,深圳君瑞国际物业管理有限公司,大专,7-8千·13薪,1年,东莞
生产课长,电子技术/半导体/集成电路,佛山市南海勤智灯饰有限公司,中技/中专,6.5-8千,1年,佛山
海珠番禺区助理业务代表-理货员,快速消费品(食品、饮料、化妆品),广州市天泷食品有限公司,初中及以下,3-5千,2年,广州
工厂负责人,交通/运输/物流,重庆共一集团有限公司,大专,9千-1.2万,5-7年,广安
结构设计助理工程师,汽车零配件,南京睿行智车科技有限责任公司,本科,6-9千,2年,南京
业务助理,电子技术/半导体/集成电路,吴江市东江精密五金电子有限公司,中技/中专,4.5-6千,2年,苏州
工程资料员（四川自贡）,贸易/进出口,四川宏森越科技有限公司,大专,5-8千,2年,自贡
珠宝商品经理,奢侈品/收藏品/工艺品/珠宝,深圳华里祺祥实业有限公司,大专,8千-1.5万,2年,深圳
资深专利代理师（材料化学）,新能源,清陶（昆山）能源发展股份有限公司,硕士,21-30万/年,2年,昆山
预处理操作工,环保,深圳市利赛环保科技有限公司,高中,5.5-7千,2年,深圳
3D建模设计师,服装/纺织/皮革,广州市路望皮具制品有限公司,大专,5千-1万,1年,广州
业务经理,环保,湖南迈哈特环保科技有限公司,大专,4-8千,3-4年,长沙
单片机工程师,航天/航空,深圳市高巨创新科技开发有限公司,本科,1.3-2万,2年,深圳
开发报建专员,建筑/建材/工程,深圳市金信联投资有限公司,大专,8千-1.2万,2年,深圳
焊工,机械/设备/重工,湖南星宇龙机械有限公司,,7.5千-1.2万,1年,长沙
青岛市南写字楼高工资管住招保洁,物业管理/商业中心,北京三和晨光物业管理有限公司,,2.6-4.2千,无需经验,青岛
销售总监,医疗设备/器械,云南昆药医疗器械有限公司,大专,15-20万/年,5-7年,昆明
实验室检测员,机械/设备/重工,上海长肯试验设备（集团）有限公司,大专,6-9千,1年,上海
物业客服管家,物业管理/商业中心,深圳君瑞国际物业管理有限公司,大专,7-8千·13薪,1年,东莞
生产工艺工程师,计算机软件,中海储能科技（北京）有限公司,本科,1-1.8万,3-4年,北京
客服,物业管理/商业中心,苏州中锐华田物业管理有限责任公司,中技/中专,6.8-7.5千,1年,苏州
PACK 工程师,新能源,万达电智能科技（昆山）有限公司,本科,8千-1.5万,1年,昆山
弱电设计师（广州项目）,通信/电信/网络设备,广州尚朗信息科技股份有限公司,本科,1.8-2.5万,3-4年,广州
人资专员,建筑/建材/工程,建华建材（苏州）有限公司,本科,6-8千·13薪,1年,南通
招商经理,房地产,深圳市万科物流管理有限公司,大专,6千-1.2万,3-4年,南宁
BOM专员,新能源,万达电智能科技（昆山）有限公司,大专,4-6千,1年,昆山
生产计划员,新能源,能翊行（苏州）科技有限公司,大专,4.5-6千,1年,苏州
技术负责人（储备）,建筑/建材/工程,昊滇建设集团有限公司,本科,8千-1.2万,3-4年,昆明
山东商销主管,制药/生物工程,浙江瑞利药业有限公司,本科,6千-1万,3-4年,济南
党务干事,物业管理/商业中心,招商积余南航（广州）物业服务有限公司,本科,6千-1.2万,2年,广州
客服专员/助理,物业管理/商业中心,上海金光外滩置地有限公司,大专,8千-1万,1年,上海
货运司机,交通/运输/物流,深圳市德纵国际物流有限公司,,6-7千,1年,深圳
电子工程师,机械/设备/重工,苏州亮明工具有限公司,本科,1.2-1.5万·13薪,3-4年,苏州
物流规划工程师,汽车零配件,青岛富晟李尔汽车座椅系统有限公司,本科,6-9千·15薪,2年,青岛
销售经理,贸易/进出口,上海齐凤商贸有限公司,大专,8千-1万,无需经验,上海
品质制程经理（懂锂电工具行业）,机械/设备/重工,浙江德硕科技股份有限公司,大专,1-1.5万,3-4年,金华
技术客服,计算机软件,广州市超赢信息科技有限公司,大专,4-6千,1年,广州
零部件采购工程师,专业服务(咨询、人力资源、财会),AMARIS摩芮思科技咨询（上海）有限公司,本科,1.2-2.4万·13薪,1年,北京
区域销售经理,贸易/进出口,上海齐凤商贸有限公司,大专,8千-1万,无需经验,上海
EHS专员,建筑/建材/工程,西卡（中国）有限公司,本科,8千-1万·14薪,3-4年,上海
新媒体运营,快速消费品(食品、饮料、化妆品),宁波市橙心臻选食品有限公司,本科,6-8千,2年,宁波
SMT品质领班,计算机软件,东莞市金邦尼电子科技有限公司,高中,6-8千,2年,东莞
华盖厂商销售专员,通信/电信/网络设备,上海华盖科技发展股份有限公司,本科,3-6千,1年,太原
销售工程师,机械/设备/重工,上海长肯试验设备（集团）有限公司,本科,6千-1.2万,3-4年,上海
直营运营经理,批发/零售,四川省涛胜贸易有限公司,高中,8千-1万,3-4年,成都
SMT生产领班,计算机软件,东莞市金邦尼电子科技有限公司,高中,7-8.5千,2年,东莞
华盖厂商销售专员,通信/电信/网络设备,上海华盖科技发展股份有限公司,本科,3-6千,1年,太原
PACK 工程师,新能源,万达电智能科技（昆山）有限公司,本科,8千-1.5万,1年,昆山
弱电设计师（广州项目）,通信/电信/网络设备,广州尚朗信息科技股份有限公司,本科,1.8-2.5万,3-4年,广州
人资专员,建筑/建材/工程,建华建材（苏州）有限公司,本科,6-8千·13薪,1年,南通
快易冷销售工程师,石油/化工/矿产/地质,空气化工产品气体生产（上海）有限公司,大专,15-25万/年,2年,嘉兴
生产计划员,新能源,能翊行（苏州）科技有限公司,大专,4.5-6千,1年,苏州
废气工艺设计工程师,环保,湖南迈哈特环保科技有限公司,本科,6千-1.1万,3-4年,长沙
区域销售总监（水环境方向）,建筑/建材/工程,苏邑设计集团有限公司,大专,1-2万,无需经验,南京
客服专员/助理,物业管理/商业中心,上海金光外滩置地有限公司,大专,8千-1万,1年,上海
DCDC软件开发工程师,汽车,浙江航驱汽车科技有限公司,本科,2-3万·13薪,5-7年,杭州
PE(工作地点：吴中区胥口镇),家具/家电/玩具/礼品,金华春光橡塑科技股份有限公司,本科,8千-1万,3-4年,苏州
货运司机,交通/运输/物流,深圳市德纵国际物流有限公司,,6-7千,1年,深圳
新媒体文案（地铁上盖+大小周）,教育/培训/院校,广东健康英才中医药职业技能鉴定有限公司,大专,8千-1万,1年,广州
电子工程师,机械/设备/重工,苏州亮明工具有限公司,本科,1.2-1.5万·13薪,3-4年,苏州
物流规划工程师,汽车零配件,青岛富晟李尔汽车座椅系统有限公司,本科,6-9千·15薪,2年,青岛
日语营业,教育/培训/院校,威海联信智达职业培训学校有限公司,本科,4-5千·13薪,1年,威海
Business Analyst and Coordination Officer/Manager,保险,同行保险经纪有限公司,本科,1-2万,2年,广州
健康管理师,房地产,重庆乐立森建筑工程有限公司,大专,4-6千,2年,重庆
外贸网络运营岗-功能建材事业部,计算机软件,深圳市润丰新材料科技有限公司,本科,8千-1.6万,3-4年,深圳
液压销售工程师,机械/设备/重工,邦贝液压机械（杭州）有限公司,本科,1-1.5万,2年,杭州
资深设计师,影视/媒体/艺术/文化传播,广东越视新传媒有限公司,本科,7-8.5千·13薪,3-4年,广州
渠道主管,房地产,重庆乐立森建筑工程有限公司,大专,3.5-4千,5-7年,重庆
外贸业务岗-功能建材事业部,计算机软件,深圳市润丰新材料科技有限公司,本科,8千-1.6万,2年,深圳
工程师,计算机软件,深圳市旗文众邦电子有限公司,,7千-1万,1年,深圳
文案策划,影视/媒体/艺术/文化传播,广东越视新传媒有限公司,本科,6-7千·13薪,1年,广州
阿里国际站运营,家居/室内设计/装潢,广东邦克厨卫有限公司,大专,6千-1万,3-4年,佛山
产品质量工程师,电子技术/半导体/集成电路,TCL商用信息科技（惠州）有限责任公司,大专,1-1.5万·13薪,5-7年,惠州
教学主管,教育/培训/院校,深圳市福田区新世纪教育培训中心,大专,8-8.5千·13薪,2年,深圳
活动执行专员,影视/媒体/艺术/文化传播,广东越视新传媒有限公司,大专,5-6.5千·13薪,2年,广州
安全员（社保包吃住）,建筑/建材/工程,陕西海天九龙建筑工程有限公司,大专,5-7千·13薪,3-4年,西安
区域品牌营销经理（三门）,贸易/进出口,宁波卡特维拉国际贸易有限公司,大专,5-8千,5-7年,台州
财务实习生,教育/培训/院校,深圳市福田区新世纪教育培训中心,大专,3-4.5千,1年,深圳
研学产品经理,影视/媒体/艺术/文化传播,广东越视新传媒有限公司,大专,5-6.5千·13薪,3-4年,广州
网络安全运维工程师,计算机服务(系统、数据服务、维修),浙江天健远见科技(集团)有限公司,本科,1.2-1.5万,3-4年,杭州
工程资料员（地基总包资料员）,建筑/建材/工程,深圳市穿山甲工程技术有限公司,大专,8千-1万,3-4年,深圳
财务实习生,教育/培训/院校,深圳市福田区新世纪教育培训中心,大专,3-4.5千,1年,深圳
OE技术支持/配套技术管理,汽车零配件,上海韩泰轮胎销售有限公司,本科,7-9千·15薪,1年,上海
技术主管（后端/全栈）,建筑/建材/工程,重庆数维空间建筑科技有限公司,本科,1.5-3万·13薪,5-7年,重庆
欧派、金牌全屋定制设计师+直招,批发/零售,百安居（上海）商贸有限公司,大专,1-1.5万,2年,上海
幕墙BIM工程师,建筑/建材/工程,浙江亚厦幕墙有限公司,本科,6-8千,2年,广州
营销战略（偏数据分析）,汽车零配件,上海韩泰轮胎销售有限公司,本科,7.5-9千·15薪,无需经验,上海
检测工程师,石油/化工/矿产/地质,洋紫荆油墨（浙江）有限公司,大专,5千-1万·13薪,1年,中山
仓库文员,建筑/建材/工程,广东满鑫工程机械有限公司,中技/中专,3.8-5千,1年,肇庆
质检员（机加工检验）,医疗设备/器械,常州康鼎医疗器械有限公司,中技/中专,5-7千,1年,常州
全屋定制木工师傅,家居/室内设计/装潢,西安适也整装家居有限公司,初中及以下,5-7千,1年,西安
商务专员,制药/生物工程,江西国化实业有限公司,本科,8千-1.5万,无需经验,抚州
移民顾问,金融/投资/证券,亨瑞国际咨询集团,本科,1.5-2万,5-7年,武汉
抖音主播,计算机软件,苏州启博网络科技有限公司,,6-8千,1年,苏州
SAP运维工程师 MM,计算机服务(系统、数据服务、维修),斯帝芬尼信息科技（吉林）有限公司,本科,8千-1.5万,2年,大连
安徽商销经理,制药/生物工程,浙江瑞利药业有限公司,本科,7千-1万,8-9年,合肥
销售代表,电气/电力/水利,陕西天诚电气设备有限公司,大专,6-8千,无需经验,西安
直播中控,计算机软件,苏州启博网络科技有限公司,大专,5-8千,1年,苏州
SAP运维工程师 MM,计算机服务(系统、数据服务、维修),斯帝芬尼信息科技（吉林）有限公司,本科,8千-1.5万,2年,大连
医疗设备学术推广（非销售岗）,医疗设备/器械,昆明美瑾商贸有限公司,本科,6-8千,2年,昆明
自控工程师,电气/电力/水利,江阴百士特自动化系统工程有限公司,中技/中专,8千-1.5万·13薪,3-4年,无锡
储能电站运维主管,新能源,众树（广州）碳资产投资咨询有限公司,本科,9千-1.2万,3-4年,广州
IE工程师,专业服务(咨询、人力资源、财会),苏州英格玛制造外包有限公司,本科,7千-1万,2年,苏州
销售经理/主管（户外地板）,农/林/牧/渔,佛山市林嘉科技有限责任公司,本科,1-1.8万·13薪,2年,佛山
电气安装工程师,电气/电力/水利,江阴百士特自动化系统工程有限公司,中技/中专,4-8千,2年,无锡
数字IC验证工程师,电子技术/半导体/集成电路,深圳深蕾科技股份有限公司,本科,40-80万/年,5-7年,深圳
光伏站长（综合年薪14-16万，面议）,物业管理/商业中心,湖南金阳智慧园区管理服务有限公司,大专,14-16万/年,3-4年,长沙
医疗信息化产品销售,医疗设备/器械,昆明美瑾商贸有限公司,本科,7千-1.2万,1年,昆明
智能硬件产品经理/产品经理 (MJ060368),物业管理/商业中心,武汉市万科物业服务有限公司,本科,1.5-2.5万,3-4年,武汉
售后技术支持工程师,新能源,苏州中储普华电力科技有限公司,大专,8千-1.5万,3-4年,苏州
化妆品研发工程师,电子技术/半导体/集成电路,湖南开启时代科技股份有限公司,本科,1-2万,3-4年,湘潭
施工安全员（西安市及周边区县）,建筑/建材/工程,陕西海天九龙建筑工程有限公司,大专,5-7千·13薪,3-4年,西安
工艺工程师 (MJ000077),汽车,上海智驾汽车科技有限公司,大专,1.4-2.4万·14薪,3-4年,上海
线下运维工程师-光伏,专业服务(咨询、人力资源、财会),北京外企德科人力资源服务上海有限公司,大专,7千-1.2万,1年,无锡
招商运营专员/主管,物业管理/商业中心,得利屋（成都）商业管理有限公司,大专,5千-1万,3-4年,成都
弱电智能化工程师,建筑/建材/工程,江苏麟瑞沐建筑科技有限公司,,8千-1万,3-4年,南京
基金会筹款官员,影视/媒体/艺术/文化传播,西安赵季平艺术中心,本科,4-6千,1年,西安
招商主管,房地产,信鸿集团,大专,8千-1.5万,2年,东莞
外贸业务员,家具/家电/玩具/礼品,佛山市迪赛纳科技有限公司,大专,6千-1.2万,1年,佛山
技术支持工程师(封装背景),电子技术/半导体/集成电路,厦门恒坤新材料科技股份有限公司,本科,1-1.7万·17薪,3-4年,厦门
仓库主管,快速消费品(食品、饮料、化妆品),江西老黄牛供应链管理有限公司,高中,4-6千,2年,上饶
益田假日广场烟酒柜营业员,批发/零售,深圳市志高远实业有限公司,初中及以下,5-7千,无需经验,深圳
资深儿科护士(011702),医疗/护理/卫生,广州和睦家医院有限公司,大专,1-1.5万,8-9年,广州
销售主管,医疗/护理/卫生,湖北优唐健康管理有限责任公司,大专,8千-1.2万,1年,武汉
测试工程师(中级),计算机软件,上海软中信息技术有限公司,大专,9千-1.1万,3-4年,上海
门店导购,建筑/建材/工程,大理盛恒商贸有限公司,大专,5千-1万,1年,大理
万象天地烟酒柜营业员,批发/零售,深圳市志高远实业有限公司,初中及以下,6-8千,无需经验,深圳
危险品驾驶员,新能源,重庆德润能源有限公司,中技/中专,6千-1.2万,5-7年,重庆
抖音客服,服装/纺织/皮革,武汉丙舍设计有限公司,大专,3.5-5千,无需经验,武汉
商务会奖项目经理,酒店/旅游,上海锦江旅游控股有限公司,大专,12-15万/年,2年,上海
医疗设备仓库管理,医疗设备/器械,深圳半岛医疗股份有限公司,高中,6千-1万,3-4年,深圳
信息化部部长,制药/生物工程,诺一生物医药股份有限公司,本科,1.5-3万,10年以上,上海
设计助理（服装工作室）,服装/纺织/皮革,武汉丙舍设计有限公司,大专,4-4.5千,1年,武汉
硬件工程师,通信/电信/网络设备,上海朔尚电子科技有限公司,本科,8千-1.5万,1年,上海
会计,多元化业务集团公司,传化智联股份有限公司,本科,5千-1万,3-4年,嘉兴
四川省商销经理,制药/生物工程,浙江瑞利药业有限公司,本科,7千-1万,5-7年,成都
车间主管,计算机软件,北京瑞控信科技股份有限公司,大专,1.2-1.8万·13薪,5-7年,合肥
涂装车间班长,汽车,重庆弘福赛汽车部件有限公司,高中,6-8千,3-4年,重庆
仪表工,多元化业务集团公司,传化智联股份有限公司,中技/中专,7-9千,3-4年,嘉兴
植物调味品油脂研发,快速消费品(食品、饮料、化妆品),四川成都建华食品有限公司,大专,6千-1万,3-4年,成都
西餐厨师,批发/零售,一国香酒业（上海）有限公司,高中,1-1.2万·13薪,3-4年,上海
万象天地烟酒柜营业员,批发/零售,深圳市志高远实业有限公司,初中及以下,6-8千,无需经验,深圳
危险品驾驶员,新能源,重庆德润能源有限公司,中技/中专,6千-1.2万,5-7年,重庆
设计助理（服装工作室）,服装/纺织/皮革,武汉丙舍设计有限公司,大专,4-4.5千,1年,武汉
商务会奖项目经理,酒店/旅游,上海锦江旅游控股有限公司,大专,12-15万/年,2年,上海
医疗设备仓库管理,医疗设备/器械,深圳半岛医疗股份有限公司,高中,6千-1万,3-4年,深圳
会计,多元化业务集团公司,传化智联股份有限公司,本科,5千-1万,3-4年,嘉兴
四川省商销经理,制药/生物工程,浙江瑞利药业有限公司,本科,7千-1万,5-7年,成都
生产主管,新能源,钇晶科技（苏州）有限公司,大专,1-1.4万·13薪,5-7年,苏州
车间主管,计算机软件,北京瑞控信科技股份有限公司,大专,1.2-1.8万·13薪,5-7年,合肥
仪表工,多元化业务集团公司,传化智联股份有限公司,中技/中专,7-9千,3-4年,嘉兴
涂装车间班长,汽车,重庆弘福赛汽车部件有限公司,高中,6-8千,3-4年,重庆
植物调味品油脂研发,快速消费品(食品、饮料、化妆品),四川成都建华食品有限公司,大专,6千-1万,3-4年,成都
西餐厨师,批发/零售,一国香酒业（上海）有限公司,高中,1-1.2万·13薪,3-4年,上海
HRBP,多元化业务集团公司,传化智联股份有限公司,大专,7千-1.2万,2年,嘉兴
ME工程师-项目管理,汽车,重庆弘福赛汽车部件有限公司,大专,8千-1.5万·13薪,3-4年,重庆
销售经理（河西G53）,房地产,中海地产南京公司,大专,8千-1.6万,3-4年,南京
植物调味品油脂研发,快速消费品(食品、饮料、化妆品),四川成都建华食品有限公司,大专,6千-1万,3-4年,成都
行业研究分析师,快速消费品(食品、饮料、化妆品),大闽食品（漳州）有限公司上海分公司,本科,1.2-2.4万,2年,上海
高级质量工程师,汽车,重庆弘福赛汽车部件有限公司,大专,0.8-1万,3-4年,重庆
行政人事主管/经理,餐饮业,广州瑞橡贸易有限公司,大专,7千-1万,3-4年,广州
会计,多元化业务集团公司,传化智联股份有限公司,本科,5千-1万,3-4年,嘉兴
四川省商销经理,制药/生物工程,浙江瑞利药业有限公司,本科,7千-1万,5-7年,成都
设计助理（服装工作室）,服装/纺织/皮革,武汉丙舍设计有限公司,大专,4-4.5千,1年,武汉
生产主管,新能源,钇晶科技（苏州）有限公司,大专,1-1.4万·13薪,5-7年,苏州
仪表工,多元化业务集团公司,传化智联股份有限公司,中技/中专,7-9千,3-4年,嘉兴
市场专员,建筑/建材/工程,广东电白二建集团有限公司,大专,5-7千·13薪,3-4年,广州
涂装车间班长,汽车,重庆弘福赛汽车部件有限公司,高中,6-8千,3-4年,重庆
植物调味品油脂研发,快速消费品(食品、饮料、化妆品),四川成都建华食品有限公司,大专,6千-1万,3-4年,成都
HRBP,多元化业务集团公司,传化智联股份有限公司,大专,7千-1.2万,2年,嘉兴
西餐厨师,批发/零售,一国香酒业（上海）有限公司,高中,1-1.2万·13薪,3-4年,上海
销售经理（河西G53）,房地产,中海地产南京公司,大专,8千-1.6万,3-4年,南京
植物调味品油脂研发,快速消费品(食品、饮料、化妆品),四川成都建华食品有限公司,大专,6千-1万,3-4年,成都
软件工程师,电子技术/半导体/集成电路,内蒙古光能科技有限公司,本科,6-8千,2年,鄂尔多斯
医疗销售专员（温州）,医疗设备/器械,杭州钛朗贸易有限公司,本科,8-15万/年,2年,温州
生产计划,原材料和加工,河南爱彼爱和新材料有限公司,大专,5-7千·13薪,3-4年,许昌
项目质量管理工程师(J10332),政府/公共事业,杭州极弱磁场国家重大科技基础设施研究院,硕士,25-35万/年,5-7年,杭州
可靠性工程师,医疗设备/器械,深圳迈瑞生物医疗电子股份有限公司,本科,1.5-2.5万·14薪,3-4年,深圳
财务主管,环保,上海安欣有害生物防治有限公司,大专,7-8千,3-4年,上海
生产计划,原材料和加工,河南爱彼爱和新材料有限公司,大专,5-7千·13薪,3-4年,许昌
物业工程助理（融通大厦）,物业管理/商业中心,广州南思第一太平戴维斯物业管理有限公司,中技/中专,4-5千·13薪,1年,广州
SAP Specialist,机械/设备/重工,海蒂诗家俱五金配件（珠海）有限公司,本科,15-20万/年,5-7年,珠海
市场专员（开发）,电子技术/半导体/集成电路,乐健科技（珠海）有限公司,大专,6-8千,3-4年,珠海
业务助理/跟单,机械/设备/重工,宁波万盛智能科技股份有限公司,大专,5-7千,1年,宁波
冲压生产管理,汽车,湖北诚源汽车部件制造有限公司,高中,6千-1万,5-7年,黄冈
公共关系经理,新能源,江苏远航锦锂新能源科技有限公司,本科,1.5-2万·14薪,5-7年,盐城
市场专员（开发）,电子技术/半导体/集成电路,乐健科技（珠海）有限公司,大专,6-8千,3-4年,珠海
会计,娱乐/休闲/体育,四川雨田震商贸有限责任公司,中技/中专,4.5-5.5千,3-4年,成都
CNC编程,医疗设备/器械,苏州杰思精工自动化设备有限公司,大专,1-1.3万,2年,苏州
制冷、暖通、热泵工程师,环保,无锡朗盼环境科技有限公司,大专,1.1-1.8万,5-7年,无锡
市场专员（开发）,电子技术/半导体/集成电路,乐健科技（珠海）有限公司,大专,6-8千,3-4年,珠海
嵌入式软件开发工程师,电子技术/半导体/集成电路,昆山国力电子科技股份有限公司,本科,1-1.7万·13薪,5-7年,昆山
连接器研发工程师,新能源,昆联新能源湖北有限公司,本科,1-2万,3-4年,黄冈
财务经理,医疗/护理/卫生,上海敦复医疗管理集团有限公司,本科,1.2-1.8万,2年,上海
京东自营运营主管/经理,批发/零售,四川省特美居网络技术有限公司,大专,8千-1.5万·14薪,3-4年,成都
失效分析工程师（PFA/DPA）,检测，认证,蔚思博检测技术（合肥）有限公司上海分公司,大专,5-9千·13薪,无需经验,合肥
汽车零部件外贸销售,汽车,广州扶商缸套有限公司,大专,1-2万,2年,广州
生物发酵工程师,环保,无锡朗盼环境科技有限公司,本科,1-1.5万,3-4年,无锡
市场销售（欧美市场）,快速消费品(食品、饮料、化妆品),大闽食品（漳州）有限公司上海分公司,本科,1.5-2.5万,3-4年,上海
手机液晶屏采购员,贸易/进出口,晶源时代（深圳）科技有限公司,大专,7-9千,1年,深圳
结构工程师,通信/电信/网络设备,普罗斯通信技术（苏州）有限公司,本科,1-1.5万,2年,昆山
汽车零部件外贸销售,汽车,广州扶商缸套有限公司,大专,1-2万,2年,广州
生物发酵工程师,环保,无锡朗盼环境科技有限公司,本科,1-1.5万,3-4年,无锡
市场销售（欧美市场）,快速消费品(食品、饮料、化妆品),大闽食品（漳州）有限公司上海分公司,本科,1.5-2.5万,3-4年,上海
手机液晶屏采购员,贸易/进出口,晶源时代（深圳）科技有限公司,大专,7-9千,1年,深圳
结构工程师,通信/电信/网络设备,普罗斯通信技术（苏州）有限公司,本科,1-1.5万,2年,昆山
行政司机,教育/培训/院校,广州市笑笑教育科技发展有限公司,大专,6-7千,3-4年,广州
人事管理岗,快速消费品(食品、饮料、化妆品),大闽食品（漳州）有限公司上海分公司,本科,1-1.5万,3-4年,上海
策划助理,房地产,合富辉煌（中国）房地产顾问有限公司,大专,6-8千,1年,广州
硬件工程师,计算机软件,深圳市杰为电子有限公司,大专,6千-1万,2年,深圳
专职司机,机械/设备/重工,伯乐智能装备股份有限公司宁波分公司,大专,6.5-8千·13薪,3-4年,宁波
市场销售（保健品方向）,快速消费品(食品、饮料、化妆品),大闽食品（漳州）有限公司上海分公司,本科,1.5-2万,3-4年,上海
豪宅顾问,房地产,合富辉煌（中国）房地产顾问有限公司,大专,8千-1万,1年,广州
PHP后端开发工程师,教育/培训/院校,广州润沁教育科技有限公司,大专,6.5千-1.3万,2年,广州
货代销售（钢材steel方向）,交通/运输/物流,爱斯达全球货运代理（深圳）有限公司上海分公司,大专,8千-1.5万,2年,上海
宿舍管理员(J11718),服装/纺织/皮革,梦百合家居科技股份有限公司,初中及以下,3.2-3.6千,无需经验,南通
